Area Code,Area,Item Code,Item,Element Code,Element,Source Code,Source,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2030,Y2050
"237","Viet Nam","3102","Nutrient nitrogen N (total)","72343","Direct emissions (N2O) (Synthetic fertilizers)","3051","UNFCCC","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.540000",,,,,
"237","Viet Nam","3102","Nutrient nitrogen N (total)","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.049500","0.053000","0.031800","0.038900","0.046000","0.046000","0.236200","0.294900","0.613400","0.612600","0.453300","0.569600","0.471300","0.428500","0.685900","0.698000","0.951100","0.650600","0.339400","0.312200","0.597900","0.759100","1.125400","1.057500","1.210300","1.352100","1.092500","1.516100","1.499100","1.504000","2.188600","1.913900","1.997700","3.093400","2.877000","3.519100","3.263100","4.193700","4.328400","4.695400","3.759200","4.015400","4.388500","4.625600","3.895100","3.499000","4.057800","2.569200","5.489900","4.229300","3.498500","4.193300","5.757200","4.822300","5.995800","5.476500","5.527200","5.561100","5.521600","4.457200","4.795300"
"237","Viet Nam","3102","Nutrient nitrogen N (total)","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.022000","0.023600","0.014100","0.017300","0.020400","0.020400","0.105000","0.131100","0.272600","0.272300","0.201500","0.253200","0.209500","0.190500","0.304900","0.310200","0.422700","0.289100","0.150900","0.138800","0.265700","0.337400","0.500200","0.470000","0.537900","0.600900","0.485600","0.673800","0.666300","0.668500","0.972700","0.850600","0.887900","1.374800","1.278700","1.564000","1.450300","1.863900","1.923700","2.086900","1.670700","1.784600","1.950400","2.055800","1.731200","1.555100","1.803500","1.141900","2.440000","1.879700","1.554900","1.863700","2.558700","2.143300","2.664800","2.434000","2.456500","2.471600","2.454000","1.981000","2.131200"
"237","Viet Nam","3102","Nutrient nitrogen N (total)","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.071500","0.076600","0.046000","0.056200","0.066400","0.066400","0.341200","0.425900","0.886000","0.884900","0.654700","0.822800","0.680800","0.619000","0.990800","1.008100","1.373800","0.939700","0.490300","0.451000","0.863600","1.096500","1.625600","1.527500","1.748200","1.953000","1.578100","2.190000","2.165400","2.172500","3.161300","2.764500","2.885500","4.468200","4.155700","5.083100","4.713400","6.057600","6.252200","6.782300","5.429900","5.800000","6.338900","6.681400","5.626300","5.054100","5.861300","3.711100","7.929900","6.109000","5.053400","6.057000","8.315900","6.965600","8.660600","7.910600","7.983800","8.032700","7.975700","6.438100","6.926500"
"237","Viet Nam","3102","Nutrient nitrogen N (total)","7230","Emissions (N2O)","3050","FAO TIER 1","kilotonnes","0.291500","0.312300","0.187400","0.229000","0.270700","0.270700","1.390900","1.736500","3.612200","3.607700","2.669300","3.354300","2.775500","2.523600","4.039400","4.110100","5.601000","3.831100","1.998900","1.838500","3.520900","4.470400","6.627500","6.227700","7.127200","7.962100","6.433800","8.928300","8.828000","8.857000","12.888500","11.270600","11.764100","18.216700","16.942400","20.723600","19.216100","24.696300","25.489600","27.650900","22.137300","23.646000","25.843400","27.239600","22.937800","20.605300","23.896000","15.130000","32.329700","24.905700","20.602100","24.693800","33.903200","28.398100","35.308600","32.250700","32.549200","32.748500","32.516200","26.247700","28.238800"
"249","Yemen","3102","Nutrient nitrogen N (total)","5162","Agricultural Use in nutrients","3050","FAO TIER 1","kg of nutrients",,,,,,"15000.000000","20000.000000","35000.000000","539000.000000","100000.000000","300000.000000","510000.000000","935000.000000","1060000.000000","4292000.000000","2854000.000000","1994000.000000","10000000.000000","12800000.000000","10846000.000000","11902000.000000","11922000.000000","15135000.000000","16600000.000000","17300000.000000","14730000.000000","8240000.000000","16600000.000000","16521000.000000","19149000.000000","16000000.000000","12000000.000000","8000000.000000","9200000.000000","10100000.000000","8100000.000000","19300000.000000","15890000.000000","14817000.000000","14898000.000000","16000000.000000","11300000.000000","4918000.000000","16965000.000000","3945000.000000","8923000.000000","26220000.000000","17020000.000000","13800000.000000","23920000.000000","13800000.000000","13412679.200000","26797658.300000","23552076.200000","951246.700000","18731741.600000","13199250.700000","3622240.830000","11851077.710000","37083487.179500","64144410.256400"
"249","Yemen","3102","Nutrient nitrogen N (total)","516202","Nitrogen fertilizer content applied that leaches","3050","FAO TIER 1","kg of nutrients",,,,,,"4500.000000","6000.000000","10500.000000","161700.000000","30000.000000","90000.000000","153000.000000","280500.000000","318000.000000","1287600.000000","856200.000000","598200.000000","3000000.000000","3840000.000000","3253800.000000","3570600.000000","3576600.000000","4540500.000000","4980000.000000","5190000.000000","4419000.000000","2472000.000000","4980000.000000","4956300.000000","5744700.000000","4800000.000000","3600000.000000","2400000.000000","2760000.000000","3030000.000000","2430000.000000","5790000.000000","4767000.000000","4445100.000000","4469400.000000","4800000.000000","3390000.000000","1475400.000000","5089500.000000","1183500.000000","2676900.000000","7866000.000000","5106000.000000","4140000.000000","7176000.000000","4140000.000000","4023803.760000","8039297.490000","7065622.860000","285374.010000","5619522.480000","3959775.210000","1086672.249000","3555323.313000","11125046.153800","19243323.076900"
"249","Yemen","3102","Nutrient nitrogen N (total)","516201","Nitrogen fertilizer content applied that volatilises","3050","FAO TIER 1","kg of nutrients",,,,,,"1500.000000","2000.000000","3500.000000","53900.000000","10000.000000","30000.000000","51000.000000","93500.000000","106000.000000","429200.000000","285400.000000","199400.000000","1000000.000000","1280000.000000","1084600.000000","1190200.000000","1192200.000000","1513500.000000","1660000.000000","1730000.000000","1473000.000000","824000.000000","1660000.000000","1652100.000000","1914900.000000","1600000.000000","1200000.000000","800000.000000","920000.000000","1010000.000000","810000.000000","1930000.000000","1589000.000000","1481700.000000","1489800.000000","1600000.000000","1130000.000000","491800.000000","1696500.000000","394500.000000","892300.000000","2622000.000000","1702000.000000","1380000.000000","2392000.000000","1380000.000000","1341267.920000","2679765.830000","2355207.620000","95124.670000","1873174.160000","1319925.070000","362224.083000","1185107.771000","3708348.717900","6414441.025600"
"249","Yemen","3102","Nutrient nitrogen N (total)","72343","Direct emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes",,,,,,"0.000200","0.000300","0.000600","0.008500","0.001600","0.004700","0.008000","0.014700","0.016700","0.067400","0.044800","0.031300","0.157100","0.201100","0.170400","0.187000","0.187300","0.237800","0.260900","0.271900","0.231500","0.129500","0.260900","0.259600","0.300900","0.251400","0.188600","0.125700","0.144600","0.158700","0.127300","0.303300","0.249700","0.232800","0.234100","0.251400","0.177600","0.077300","0.266600","0.062000","0.140200","0.412000","0.267500","0.216900","0.375900","0.216900","0.210800","0.421100","0.370100","0.014900","0.294400","0.207400","0.056900","0.186200","0.582700","1.008000"
"249","Yemen","3102","Nutrient nitrogen N (total)","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes",,,,,,"0.000100","0.000100","0.000100","0.001900","0.000400","0.001100","0.001800","0.003300","0.003700","0.015200","0.010100","0.007100","0.035400","0.045300","0.038300","0.042100","0.042200","0.053500","0.058700","0.061200","0.052100","0.029100","0.058700","0.058400","0.067700","0.056600","0.042400","0.028300","0.032500","0.035700","0.028600","0.068200","0.056200","0.052400","0.052700","0.056600","0.040000","0.017400","0.060000","0.013900","0.031500","0.092700","0.060200","0.048800","0.084600","0.048800","0.047400","0.094700","0.083300","0.003400","0.066200","0.046700","0.012800","0.041900","0.131100","0.226800"
"249","Yemen","3102","Nutrient nitrogen N (total)","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes",,,,,,"0.000000","0.000000","0.000100","0.000800","0.000200","0.000500","0.000800","0.001500","0.001700","0.006700","0.004500","0.003100","0.015700","0.020100","0.017000","0.018700","0.018700","0.023800","0.026100","0.027200","0.023100","0.012900","0.026100","0.026000","0.030100","0.025100","0.018900","0.012600","0.014500","0.015900","0.012700","0.030300","0.025000","0.023300","0.023400","0.025100","0.017800","0.007700","0.026700","0.006200","0.014000","0.041200","0.026700","0.021700","0.037600","0.021700","0.021100","0.042100","0.037000","0.001500","0.029400","0.020700","0.005700","0.018600","0.058300","0.100800"
"249","Yemen","3102","Nutrient nitrogen N (total)","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes",,,,,,"0.000100","0.000100","0.000200","0.002800","0.000500","0.001500","0.002600","0.004800","0.005400","0.021900","0.014600","0.010200","0.051100","0.065400","0.055400","0.060800","0.060900","0.077300","0.084800","0.088400","0.075200","0.042100","0.084800","0.084400","0.097800","0.081700","0.061300","0.040900","0.047000","0.051600","0.041400","0.098600","0.081200","0.075700","0.076100","0.081700","0.057700","0.025100","0.086600","0.020100","0.045600","0.133900","0.086900","0.070500","0.122200","0.070500","0.068500","0.136900","0.120300","0.004900","0.095700","0.067400","0.018500","0.060500","0.189400","0.327600"
"249","Yemen","3102","Nutrient nitrogen N (total)","7230","Emissions (N2O)","3050","FAO TIER 1","kilotonnes",,,,,,"0.000300","0.000400","0.000700","0.011200","0.002100","0.006200","0.010600","0.019500","0.022100","0.089400","0.059400","0.041500","0.208200","0.266500","0.225800","0.247800","0.248200","0.315100","0.345600","0.360200","0.306700","0.171600","0.345600","0.344000","0.398700","0.333100","0.249900","0.166600","0.191600","0.210300","0.168700","0.401900","0.330900","0.308500","0.310200","0.333100","0.235300","0.102400","0.353200","0.082100","0.185800","0.545900","0.354400","0.287300","0.498000","0.287300","0.279300","0.558000","0.490400","0.019800","0.390000","0.274800","0.075400","0.246800","0.772100","1.335600"
"248","Yugoslav SFR","3102","Nutrient nitrogen N (total)","5162","Agricultural Use in nutrients","3050","FAO TIER 1","kg of nutrients","107952000.000000","134577000.000000","152100000.000000","166942000.000000","166322000.000000","198146000.000000","206929000.000000","270304000.000000","283468000.000000","293602000.000000","333117000.000000","340000000.000000","339408000.000000","350000000.000000","360000000.000000","382000000.000000","402000000.000000","425000000.000000","440000000.000000","417000000.000000","477000000.000000","490000000.000000","472200000.000000","598700000.000000","532000000.000000","506000000.000000","503109000.000000","503000000.000000","443700000.000000","441700000.000000","288000000.000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"248","Yugoslav SFR","3102","Nutrient nitrogen N (total)","516202","Nitrogen fertilizer content applied that leaches","3050","FAO TIER 1","kg of nutrients","32385600.000000","40373100.000000","45630000.000000","50082600.000000","49896600.000000","59443800.000000","62078700.000000","81091200.000000","85040400.000000","88080600.000000","99935100.000000","102000000.000000","101822400.000000","105000000.000000","108000000.000000","114600000.000000","120600000.000000","127500000.000000","132000000.000000","125100000.000000","143100000.000000","147000000.000000","141660000.000000","179610000.000000","159600000.000000","151800000.000000","150932700.000000","150900000.000000","133110000.000000","132510000.000000","86400000.000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"248","Yugoslav SFR","3102","Nutrient nitrogen N (total)","516201","Nitrogen fertilizer content applied that volatilises","3050","FAO TIER 1","kg of nutrients","10795200.000000","13457700.000000","15210000.000000","16694200.000000","16632200.000000","19814600.000000","20692900.000000","27030400.000000","28346800.000000","29360200.000000","33311700.000000","34000000.000000","33940800.000000","35000000.000000","36000000.000000","38200000.000000","40200000.000000","42500000.000000","44000000.000000","41700000.000000","47700000.000000","49000000.000000","47220000.000000","59870000.000000","53200000.000000","50600000.000000","50310900.000000","50300000.000000","44370000.000000","44170000.000000","28800000.000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"248","Yugoslav SFR","3102","Nutrient nitrogen N (total)","72343","Direct emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","1.696400","2.114800","2.390100","2.623400","2.613600","3.113700","3.251700","4.247600","4.454500","4.613700","5.234700","5.342900","5.333600","5.500000","5.657100","6.002900","6.317100","6.678600","6.914300","6.552900","7.495700","7.700000","7.420300","9.408100","8.360000","7.951400","7.906000","7.904300","6.972400","6.941000","4.525700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"248","Yugoslav SFR","3102","Nutrient nitrogen N (total)","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.381700","0.475800","0.537800","0.590300","0.588100","0.700600","0.731600","0.955700","1.002300","1.038100","1.177800","1.202100","1.200000","1.237500","1.272900","1.350600","1.421400","1.502700","1.555700","1.474400","1.686500","1.732500","1.669600","2.116800","1.881000","1.789100","1.778800","1.778500","1.568800","1.561700","1.018300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"248","Yugoslav SFR","3102","Nutrient nitrogen N (total)","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.169600","0.211500","0.239000","0.262300","0.261400","0.311400","0.325200","0.424800","0.445400","0.461400","0.523500","0.534300","0.533400","0.550000","0.565700","0.600300","0.631700","0.667900","0.691400","0.655300","0.749600","0.770000","0.742000","0.940800","0.836000","0.795100","0.790600","0.790400","0.697200","0.694100","0.452600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"248","Yugoslav SFR","3102","Nutrient nitrogen N (total)","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.551300","0.687300","0.776800","0.852600","0.849400","1.012000","1.056800","1.380500","1.447700","1.499500","1.701300","1.736400","1.733400","1.787500","1.838600","1.950900","2.053100","2.170500","2.247100","2.129700","2.436100","2.502500","2.411600","3.057600","2.717000","2.584200","2.569400","2.568900","2.266000","2.255800","1.470900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"248","Yugoslav SFR","3102","Nutrient nitrogen N (total)","7230","Emissions (N2O)","3050","FAO TIER 1","kilotonnes","2.247700","2.802100","3.166900","3.476000","3.463100","4.125700","4.308600","5.628100","5.902200","6.113200","6.936000","7.079300","7.067000","7.287500","7.495700","7.953800","8.370200","8.849100","9.161400","8.682500","9.931800","10.202500","9.831900","12.465800","11.077000","10.535600","10.475400","10.473200","9.238500","9.196800","5.996600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"251","Zambia","3102","Nutrient nitrogen N (total)","5162","Agricultural Use in nutrients","3050","FAO TIER 1","kg of nutrients","5280000.000000","4500000.000000","4600000.000000","6000000.000000","6000000.000000","6000000.000000","6500000.000000","12000000.000000","9126000.000000","19676000.000000","32795000.000000","25000000.000000","24000000.000000","35900000.000000","33700000.000000","39800000.000000","46200000.000000","31000000.000000","38172000.000000","53000000.000000","57600000.000000","54084000.000000","43300000.000000","37776000.000000","53351000.000000","53814000.000000","61817000.000000","56080000.000000","51800000.000000","37900000.000000","40091000.000000","57300000.000000","57900000.000000","38000000.000000","34000000.000000","27500000.000000","32600000.000000","13200000.000000","10621000.000000","8000000.000000","13000000.000000","40335000.000000","42816000.000000","60177000.000000","51637000.000000","49225000.000000","55754000.000000","53215000.000000","64145000.000000","77617000.000000","116486000.000000","99337843.000000","140743685.400000","137980059.100000","165524905.900000","188107378.800000","210689851.600000","147985736.520000","182260988.973300","146576512.820500","303192512.820500"
"251","Zambia","3102","Nutrient nitrogen N (total)","516202","Nitrogen fertilizer content applied that leaches","3050","FAO TIER 1","kg of nutrients","1584000.000000","1350000.000000","1380000.000000","1800000.000000","1800000.000000","1800000.000000","1950000.000000","3600000.000000","2737800.000000","5902800.000000","9838500.000000","7500000.000000","7200000.000000","10770000.000000","10110000.000000","11940000.000000","13860000.000000","9300000.000000","11451600.000000","15900000.000000","17280000.000000","16225200.000000","12990000.000000","11332800.000000","16005300.000000","16144200.000000","18545100.000000","16824000.000000","15540000.000000","11370000.000000","12027300.000000","17190000.000000","17370000.000000","11400000.000000","10200000.000000","8250000.000000","9780000.000000","3960000.000000","3186300.000000","2400000.000000","3900000.000000","12100500.000000","12844800.000000","18053100.000000","15491100.000000","14767500.000000","16726200.000000","15964500.000000","19243500.000000","23285100.000000","34945800.000000","29801352.900000","42223105.620000","41394017.730000","49657471.770000","56432213.640000","63206955.480000","44395720.956000","54678296.692000","43972953.846200","90957753.846200"
"251","Zambia","3102","Nutrient nitrogen N (total)","516201","Nitrogen fertilizer content applied that volatilises","3050","FAO TIER 1","kg of nutrients","528000.000000","450000.000000","460000.000000","600000.000000","600000.000000","600000.000000","650000.000000","1200000.000000","912600.000000","1967600.000000","3279500.000000","2500000.000000","2400000.000000","3590000.000000","3370000.000000","3980000.000000","4620000.000000","3100000.000000","3817200.000000","5300000.000000","5760000.000000","5408400.000000","4330000.000000","3777600.000000","5335100.000000","5381400.000000","6181700.000000","5608000.000000","5180000.000000","3790000.000000","4009100.000000","5730000.000000","5790000.000000","3800000.000000","3400000.000000","2750000.000000","3260000.000000","1320000.000000","1062100.000000","800000.000000","1300000.000000","4033500.000000","4281600.000000","6017700.000000","5163700.000000","4922500.000000","5575400.000000","5321500.000000","6414500.000000","7761700.000000","11648600.000000","9933784.300000","14074368.540000","13798005.910000","16552490.590000","18810737.880000","21068985.160000","14798573.652000","18226098.897300","14657651.282100","30319251.282100"
"251","Zambia","3102","Nutrient nitrogen N (total)","72343","Direct emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.083000","0.070700","0.072300","0.094300","0.094300","0.094300","0.102100","0.188600","0.143400","0.309200","0.515400","0.392900","0.377100","0.564100","0.529600","0.625400","0.726000","0.487100","0.599800","0.832900","0.905100","0.849900","0.680400","0.593600","0.838400","0.845600","0.971400","0.881300","0.814000","0.595600","0.630000","0.900400","0.909900","0.597100","0.534300","0.432100","0.512300","0.207400","0.166900","0.125700","0.204300","0.633800","0.672800","0.945600","0.811400","0.773500","0.876100","0.836200","1.008000","1.219700","1.830500","1.561000","2.211700","2.168300","2.601100","2.956000","3.310800","2.325500","2.864100","2.303300","4.764500"
"251","Zambia","3102","Nutrient nitrogen N (total)","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.018700","0.015900","0.016300","0.021200","0.021200","0.021200","0.023000","0.042400","0.032300","0.069600","0.116000","0.088400","0.084900","0.126900","0.119200","0.140700","0.163300","0.109600","0.135000","0.187400","0.203700","0.191200","0.153100","0.133600","0.188600","0.190300","0.218600","0.198300","0.183100","0.134000","0.141800","0.202600","0.204700","0.134400","0.120200","0.097200","0.115300","0.046700","0.037600","0.028300","0.046000","0.142600","0.151400","0.212800","0.182600","0.174000","0.197100","0.188200","0.226800","0.274400","0.411900","0.351200","0.497600","0.487900","0.585200","0.665100","0.744900","0.523200","0.644400","0.518300","1.072000"
"251","Zambia","3102","Nutrient nitrogen N (total)","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.008300","0.007100","0.007200","0.009400","0.009400","0.009400","0.010200","0.018900","0.014300","0.030900","0.051500","0.039300","0.037700","0.056400","0.053000","0.062500","0.072600","0.048700","0.060000","0.083300","0.090500","0.085000","0.068000","0.059400","0.083800","0.084600","0.097100","0.088100","0.081400","0.059600","0.063000","0.090000","0.091000","0.059700","0.053400","0.043200","0.051200","0.020700","0.016700","0.012600","0.020400","0.063400","0.067300","0.094600","0.081100","0.077400","0.087600","0.083600","0.100800","0.122000","0.183000","0.156100","0.221200","0.216800","0.260100","0.295600","0.331100","0.232500","0.286400","0.230300","0.476400"
"251","Zambia","3102","Nutrient nitrogen N (total)","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.027000","0.023000","0.023500","0.030600","0.030600","0.030600","0.033200","0.061300","0.046600","0.100500","0.167500","0.127700","0.122600","0.183300","0.172100","0.203300","0.236000","0.158300","0.194900","0.270700","0.294200","0.276200","0.221100","0.192900","0.272500","0.274800","0.315700","0.286400","0.264500","0.193600","0.204800","0.292600","0.295700","0.194100","0.173600","0.140400","0.166500","0.067400","0.054200","0.040900","0.066400","0.206000","0.218700","0.307300","0.263700","0.251400","0.284700","0.271800","0.327600","0.396400","0.594900","0.507300","0.718800","0.704700","0.845400","0.960700","1.076000","0.755800","0.930800","0.748600","1.548400"
"251","Zambia","3102","Nutrient nitrogen N (total)","7230","Emissions (N2O)","3050","FAO TIER 1","kilotonnes","0.109900","0.093700","0.095800","0.124900","0.124900","0.124900","0.135300","0.249900","0.190000","0.409700","0.682800","0.520500","0.499700","0.747500","0.701700","0.828700","0.962000","0.645500","0.794800","1.103500","1.199300","1.126100","0.901600","0.786600","1.110800","1.120500","1.287100","1.167700","1.078500","0.789100","0.834800","1.193100","1.205600","0.791200","0.707900","0.572600","0.678800","0.274800","0.221100","0.166600","0.270700","0.839800","0.891500","1.253000","1.075200","1.024900","1.160900","1.108000","1.335600","1.616100","2.425400","2.068400","2.930500","2.872900","3.446500","3.916700","4.386900","3.081300","3.794900","3.051900","6.312900"
"181","Zimbabwe","3102","Nutrient nitrogen N (total)","5162","Agricultural Use in nutrients","3050","FAO TIER 1","kg of nutrients","18460000.000000","15730000.000000","16100000.000000","37000000.000000","38000000.000000","36500000.000000","41000000.000000","38500000.000000","43000000.000000","49000000.000000","71000000.000000","60000000.000000","70000000.000000","75000000.000000","75000000.000000","60000000.000000","45000000.000000","55300000.000000","59075000.000000","92832000.000000","97995000.000000","87968000.000000","81300000.000000","71800000.000000","92985000.000000","81885000.000000","73414000.000000","88178000.000000","82228000.000000","94985000.000000","89822000.000000","57600000.000000","82116000.000000","92900000.000000","76000000.000000","94000000.000000","94000000.000000","95000000.000000","100000000.000000","87400000.000000","82000000.000000","70742000.000000","77499000.000000","51594000.000000","48403000.000000","60543000.000000","57419000.000000","48551000.000000","66135000.000000","70502000.000000","59563000.000000","41000000.000000","37200000.000000","46200000.000000","42600000.000000","58100000.000000","65000000.000000","65000000.000000","62700000.000000","104860363.636400","178464272.727300"
"181","Zimbabwe","3102","Nutrient nitrogen N (total)","516202","Nitrogen fertilizer content applied that leaches","3050","FAO TIER 1","kg of nutrients","5538000.000000","4719000.000000","4830000.000000","11100000.000000","11400000.000000","10950000.000000","12300000.000000","11550000.000000","12900000.000000","14700000.000000","21300000.000000","18000000.000000","21000000.000000","22500000.000000","22500000.000000","18000000.000000","13500000.000000","16590000.000000","17722500.000000","27849600.000000","29398500.000000","26390400.000000","24390000.000000","21540000.000000","27895500.000000","24565500.000000","22024200.000000","26453400.000000","24668400.000000","28495500.000000","26946600.000000","17280000.000000","24634800.000000","27870000.000000","22800000.000000","28200000.000000","28200000.000000","28500000.000000","30000000.000000","26220000.000000","24600000.000000","21222600.000000","23249700.000000","15478200.000000","14520900.000000","18162900.000000","17225700.000000","14565300.000000","19840500.000000","21150600.000000","17868900.000000","12300000.000000","11160000.000000","13860000.000000","12780000.000000","17430000.000000","19500000.000000","19500000.000000","18810000.000000","31458109.090900","53539281.818200"
"181","Zimbabwe","3102","Nutrient nitrogen N (total)","516201","Nitrogen fertilizer content applied that volatilises","3050","FAO TIER 1","kg of nutrients","1846000.000000","1573000.000000","1610000.000000","3700000.000000","3800000.000000","3650000.000000","4100000.000000","3850000.000000","4300000.000000","4900000.000000","7100000.000000","6000000.000000","7000000.000000","7500000.000000","7500000.000000","6000000.000000","4500000.000000","5530000.000000","5907500.000000","9283200.000000","9799500.000000","8796800.000000","8130000.000000","7180000.000000","9298500.000000","8188500.000000","7341400.000000","8817800.000000","8222800.000000","9498500.000000","8982200.000000","5760000.000000","8211600.000000","9290000.000000","7600000.000000","9400000.000000","9400000.000000","9500000.000000","10000000.000000","8740000.000000","8200000.000000","7074200.000000","7749900.000000","5159400.000000","4840300.000000","6054300.000000","5741900.000000","4855100.000000","6613500.000000","7050200.000000","5956300.000000","4100000.000000","3720000.000000","4620000.000000","4260000.000000","5810000.000000","6500000.000000","6500000.000000","6270000.000000","10486036.363600","17846427.272700"
"181","Zimbabwe","3102","Nutrient nitrogen N (total)","72343","Direct emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.290100","0.247200","0.253000","0.581400","0.597100","0.573600","0.644300","0.605000","0.675700","0.770000","1.115700","0.942900","1.100000","1.178600","1.178600","0.942900","0.707100","0.869000","0.928300","1.458800","1.539900","1.382400","1.277600","1.128300","1.461200","1.286800","1.153600","1.385700","1.292200","1.492600","1.411500","0.905100","1.290400","1.459900","1.194300","1.477100","1.477100","1.492900","1.571400","1.373400","1.288600","1.111700","1.217800","0.810800","0.760600","0.951400","0.902300","0.762900","1.039300","1.107900","0.936000","0.644300","0.584600","0.726000","0.669400","0.913000","1.021400","1.021400","0.985300","1.647800","2.804400"
"181","Zimbabwe","3102","Nutrient nitrogen N (total)","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.065300","0.055600","0.056900","0.130800","0.134400","0.129100","0.145000","0.136100","0.152000","0.173200","0.251000","0.212100","0.247500","0.265200","0.265200","0.212100","0.159100","0.195500","0.208900","0.328200","0.346500","0.311000","0.287500","0.253900","0.328800","0.289500","0.259600","0.311800","0.290700","0.335800","0.317600","0.203700","0.290300","0.328500","0.268700","0.332400","0.332400","0.335900","0.353600","0.309000","0.289900","0.250100","0.274000","0.182400","0.171100","0.214100","0.203000","0.171700","0.233800","0.249300","0.210600","0.145000","0.131500","0.163300","0.150600","0.205400","0.229800","0.229800","0.221700","0.370800","0.631000"
"181","Zimbabwe","3102","Nutrient nitrogen N (total)","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.029000","0.024700","0.025300","0.058100","0.059700","0.057400","0.064400","0.060500","0.067600","0.077000","0.111600","0.094300","0.110000","0.117900","0.117900","0.094300","0.070700","0.086900","0.092800","0.145900","0.154000","0.138200","0.127800","0.112800","0.146100","0.128700","0.115400","0.138600","0.129200","0.149300","0.141100","0.090500","0.129000","0.146000","0.119400","0.147700","0.147700","0.149300","0.157100","0.137300","0.128900","0.111200","0.121800","0.081100","0.076100","0.095100","0.090200","0.076300","0.103900","0.110800","0.093600","0.064400","0.058500","0.072600","0.066900","0.091300","0.102100","0.102100","0.098500","0.164800","0.280400"
"181","Zimbabwe","3102","Nutrient nitrogen N (total)","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.094300","0.080300","0.082200","0.189000","0.194100","0.186400","0.209400","0.196600","0.219600","0.250200","0.362600","0.306400","0.357500","0.383000","0.383000","0.306400","0.229800","0.282400","0.301700","0.474100","0.500500","0.449300","0.415200","0.366700","0.474900","0.418200","0.374900","0.450300","0.420000","0.485100","0.458700","0.294200","0.419400","0.474500","0.388100","0.480100","0.480100","0.485200","0.510700","0.446400","0.418800","0.361300","0.395800","0.263500","0.247200","0.309200","0.293200","0.248000","0.337800","0.360100","0.304200","0.209400","0.190000","0.236000","0.217600","0.296700","0.332000","0.332000","0.320200","0.535500","0.911400"
