Area Code,Area,Item Code,Item,Element Code,Element,Source Code,Source,Unit,Y1961,Y1961F,Y1961N,Y1962,Y1962F,Y1962N,Y1963,Y1963F,Y1963N,Y1964,Y1964F,Y1964N,Y1965,Y1965F,Y1965N,Y1966,Y1966F,Y1966N,Y1967,Y1967F,Y1967N,Y1968,Y1968F,Y1968N,Y1969,Y1969F,Y1969N,Y1970,Y1970F,Y1970N,Y1971,Y1971F,Y1971N,Y1972,Y1972F,Y1972N,Y1973,Y1973F,Y1973N,Y1974,Y1974F,Y1974N,Y1975,Y1975F,Y1975N,Y1976,Y1976F,Y1976N,Y1977,Y1977F,Y1977N,Y1978,Y1978F,Y1978N,Y1979,Y1979F,Y1979N,Y1980,Y1980F,Y1980N,Y1981,Y1981F,Y1981N,Y1982,Y1982F,Y1982N,Y1983,Y1983F,Y1983N,Y1984,Y1984F,Y1984N,Y1985,Y1985F,Y1985N,Y1986,Y1986F,Y1986N,Y1987,Y1987F,Y1987N,Y1988,Y1988F,Y1988N,Y1989,Y1989F,Y1989N,Y1990,Y1990F,Y1990N,Y1991,Y1991F,Y1991N,Y1992,Y1992F,Y1992N,Y1993,Y1993F,Y1993N,Y1994,Y1994F,Y1994N,Y1995,Y1995F,Y1995N,Y1996,Y1996F,Y1996N,Y1997,Y1997F,Y1997N,Y1998,Y1998F,Y1998N,Y1999,Y1999F,Y1999N,Y2000,Y2000F,Y2000N,Y2001,Y2001F,Y2001N,Y2002,Y2002F,Y2002N,Y2003,Y2003F,Y2003N,Y2004,Y2004F,Y2004N,Y2005,Y2005F,Y2005N,Y2006,Y2006F,Y2006N,Y2007,Y2007F,Y2007N,Y2008,Y2008F,Y2008N,Y2009,Y2009F,Y2009N,Y2010,Y2010F,Y2010N,Y2011,Y2011F,Y2011N,Y2012,Y2012F,Y2012N,Y2013,Y2013F,Y2013N,Y2014,Y2014F,Y2014N,Y2015,Y2015F,Y2015N,Y2016,Y2016F,Y2016N,Y2017,Y2017F,Y2017N,Y2018,Y2018F,Y2018N,Y2019,Y2019F,Y2019N,Y2030,Y2030F,Y2030N,Y2050,Y2050F,Y2050N
"3","Albania","3102","Nutrient nitrogen N (total)","516201","Nitrogen fertilizer content applied that volatilises","3050","FAO TIER 1","kg of nutrients","318700.000000","Fc",,"200000.000000","Fc",,"200000.000000","Fc",,"200000.000000","Fc",,"200000.000000","Fc",,"300000.000000","Fc",,"700000.000000","Fc",,"1900000.000000","Fc",,"1600000.000000","Fc",,"2250000.000000","Fc",,"3100000.000000","Fc",,"3260000.000000","Fc",,"3610000.000000","Fc",,"3630000.000000","Fc",,"3600000.000000","Fc",,"4530000.000000","Fc",,"5000000.000000","Fc",,"7190000.000000","Fc",,"7090000.000000","Fc",,"6880000.000000","Fc",,"7250000.000000","Fc",,"7080000.000000","Fc",,"7300000.000000","Fc",,"7500000.000000","Fc",,"7500000.000000","Fc",,"7500000.000000","Fc",,"6610000.000000","Fc",,"6930000.000000","Fc",,"7990000.000000","Fc",,"7350000.000000","Fc",,"2230000.000000","Fc",,"1480000.000000","Fc",,"1522000.000000","Fc",,"1268000.000000","Fc",,"1000000.000000","Fc",,"550000.000000","Fc",,"420000.000000","Fc",,"1800000.000000","Fc",,"580000.000000","Fc",,"1210000.000000","Fc",,"1070000.000000","Fc",,"3821697.500000","Fc",,"3737830.500000","Fc",,"3611971.500000","Fc",,"3721064.000000","Fc",,"3033387.500000","Fc",,"3148381.500000","Fc",,"2874479.500000","Fc",,"3394018.000000","Fc",,"3129243.500000","Fc",,"3689270.000000","Fc",,"3494412.500000","Fc",,"3071191.490000","Fc",,"3071176.000000","Fc",,"3680392.000000","Fc",,"4289608.000000","Fc",,"3918491.500000","Fc",,"2476906.776900","Fc",,"3561668.759000","Fc",,"4485470.928000","Fc",,"4788156.798300","Fc",
"3","Albania","3102","Nutrient nitrogen N (total)","72343","Direct emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.050100","Fc",,"0.031400","Fc",,"0.031400","Fc",,"0.031400","Fc",,"0.031400","Fc",,"0.047100","Fc",,"0.110000","Fc",,"0.298600","Fc",,"0.251400","Fc",,"0.353600","Fc",,"0.487100","Fc",,"0.512300","Fc",,"0.567300","Fc",,"0.570400","Fc",,"0.565700","Fc",,"0.711900","Fc",,"0.785700","Fc",,"1.129900","Fc",,"1.114100","Fc",,"1.081100","Fc",,"1.139300","Fc",,"1.112600","Fc",,"1.147100","Fc",,"1.178600","Fc",,"1.178600","Fc",,"1.178600","Fc",,"1.038700","Fc",,"1.089000","Fc",,"1.255600","Fc",,"1.155000","Fc",,"0.350400","Fc",,"0.232600","Fc",,"0.239200","Fc",,"0.199300","Fc",,"0.157100","Fc",,"0.086400","Fc",,"0.066000","Fc",,"0.282900","Fc",,"0.091100","Fc",,"0.190100","Fc",,"0.168100","Fc",,"0.600600","Fc",,"0.587400","Fc",,"0.567600","Fc",,"0.584700","Fc",,"0.476700","Fc",,"0.494700","Fc",,"0.451700","Fc",,"0.533300","Fc",,"0.491700","Fc",,"0.579700","Fc",,"0.549100","Fc",,"0.482600","Fc",,"0.482600","Fc",,"0.578300","Fc",,"0.674100","Fc",,"0.615800","Fc",,"0.389200","Fc",,"0.559700","Fc",,"0.704900","Fc",,"0.752400","Fc",
"3","Albania","3102","Nutrient nitrogen N (total)","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.011300","Fc",,"0.007100","Fc",,"0.007100","Fc",,"0.007100","Fc",,"0.007100","Fc",,"0.010600","Fc",,"0.024800","Fc",,"0.067200","Fc",,"0.056600","Fc",,"0.079600","Fc",,"0.109600","Fc",,"0.115300","Fc",,"0.127600","Fc",,"0.128300","Fc",,"0.127300","Fc",,"0.160200","Fc",,"0.176800","Fc",,"0.254200","Fc",,"0.250700","Fc",,"0.243300","Fc",,"0.256300","Fc",,"0.250300","Fc",,"0.258100","Fc",,"0.265200","Fc",,"0.265200","Fc",,"0.265200","Fc",,"0.233700","Fc",,"0.245000","Fc",,"0.282500","Fc",,"0.259900","Fc",,"0.078800","Fc",,"0.052300","Fc",,"0.053800","Fc",,"0.044800","Fc",,"0.035400","Fc",,"0.019400","Fc",,"0.014900","Fc",,"0.063600","Fc",,"0.020500","Fc",,"0.042800","Fc",,"0.037800","Fc",,"0.135100","Fc",,"0.132200","Fc",,"0.127700","Fc",,"0.131600","Fc",,"0.107300","Fc",,"0.111300","Fc",,"0.101600","Fc",,"0.120000","Fc",,"0.110600","Fc",,"0.130400","Fc",,"0.123600","Fc",,"0.108600","Fc",,"0.108600","Fc",,"0.130100","Fc",,"0.151700","Fc",,"0.138500","Fc",,"0.087600","Fc",,"0.125900","Fc",,"0.158600","Fc",,"0.169300","Fc",
"3","Albania","3102","Nutrient nitrogen N (total)","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.005000","Fc",,"0.003100","Fc",,"0.003100","Fc",,"0.003100","Fc",,"0.003100","Fc",,"0.004700","Fc",,"0.011000","Fc",,"0.029900","Fc",,"0.025100","Fc",,"0.035400","Fc",,"0.048700","Fc",,"0.051200","Fc",,"0.056700","Fc",,"0.057000","Fc",,"0.056600","Fc",,"0.071200","Fc",,"0.078600","Fc",,"0.113000","Fc",,"0.111400","Fc",,"0.108100","Fc",,"0.113900","Fc",,"0.111300","Fc",,"0.114700","Fc",,"0.117900","Fc",,"0.117900","Fc",,"0.117900","Fc",,"0.103900","Fc",,"0.108900","Fc",,"0.125600","Fc",,"0.115500","Fc",,"0.035000","Fc",,"0.023300","Fc",,"0.023900","Fc",,"0.019900","Fc",,"0.015700","Fc",,"0.008600","Fc",,"0.006600","Fc",,"0.028300","Fc",,"0.009100","Fc",,"0.019000","Fc",,"0.016800","Fc",,"0.060100","Fc",,"0.058700","Fc",,"0.056800","Fc",,"0.058500","Fc",,"0.047700","Fc",,"0.049500","Fc",,"0.045200","Fc",,"0.053300","Fc",,"0.049200","Fc",,"0.058000","Fc",,"0.054900","Fc",,"0.048300","Fc",,"0.048300","Fc",,"0.057800","Fc",,"0.067400","Fc",,"0.061600","Fc",,"0.038900","Fc",,"0.056000","Fc",,"0.070500","Fc",,"0.075200","Fc",
"3","Albania","3102","Nutrient nitrogen N (total)","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.016300","Fc",,"0.010200","Fc",,"0.010200","Fc",,"0.010200","Fc",,"0.010200","Fc",,"0.015300","Fc",,"0.035700","Fc",,"0.097000","Fc",,"0.081700","Fc",,"0.114900","Fc",,"0.158300","Fc",,"0.166500","Fc",,"0.184400","Fc",,"0.185400","Fc",,"0.183900","Fc",,"0.231400","Fc",,"0.255400","Fc",,"0.367200","Fc",,"0.362100","Fc",,"0.351400","Fc",,"0.370300","Fc",,"0.361600","Fc",,"0.372800","Fc",,"0.383000","Fc",,"0.383000","Fc",,"0.383000","Fc",,"0.337600","Fc",,"0.353900","Fc",,"0.408100","Fc",,"0.375400","Fc",,"0.113900","Fc",,"0.075600","Fc",,"0.077700","Fc",,"0.064800","Fc",,"0.051100","Fc",,"0.028100","Fc",,"0.021500","Fc",,"0.091900","Fc",,"0.029600","Fc",,"0.061800","Fc",,"0.054600","Fc",,"0.195200","Fc",,"0.190900","Fc",,"0.184500","Fc",,"0.190000","Fc",,"0.154900","Fc",,"0.160800","Fc",,"0.146800","Fc",,"0.173300","Fc",,"0.159800","Fc",,"0.188400","Fc",,"0.178500","Fc",,"0.156900","Fc",,"0.156800","Fc",,"0.188000","Fc",,"0.219100","Fc",,"0.200100","Fc",,"0.126500","Fc",,"0.181900","Fc",,"0.229100","Fc",,"0.244500","Fc",
"3","Albania","3102","Nutrient nitrogen N (total)","7230","Emissions (N2O)","3050","FAO TIER 1","kilotonnes","0.066400","Fc",,"0.041600","Fc",,"0.041600","Fc",,"0.041600","Fc",,"0.041600","Fc",,"0.062500","Fc",,"0.145800","Fc",,"0.395600","Fc",,"0.333100","Fc",,"0.468500","Fc",,"0.645500","Fc",,"0.678800","Fc",,"0.751700","Fc",,"0.755800","Fc",,"0.749600","Fc",,"0.943200","Fc",,"1.041100","Fc",,"1.497100","Fc",,"1.476200","Fc",,"1.432500","Fc",,"1.509600","Fc",,"1.474200","Fc",,"1.520000","Fc",,"1.561600","Fc",,"1.561600","Fc",,"1.561600","Fc",,"1.376300","Fc",,"1.442900","Fc",,"1.663600","Fc",,"1.530400","Fc",,"0.464300","Fc",,"0.308200","Fc",,"0.316900","Fc",,"0.264000","Fc",,"0.208200","Fc",,"0.114500","Fc",,"0.087500","Fc",,"0.374800","Fc",,"0.120800","Fc",,"0.251900","Fc",,"0.222800","Fc",,"0.795700","Fc",,"0.778300","Fc",,"0.752100","Fc",,"0.774800","Fc",,"0.631600","Fc",,"0.655500","Fc",,"0.598500","Fc",,"0.706700","Fc",,"0.651600","Fc",,"0.768200","Fc",,"0.727600","Fc",,"0.639500","Fc",,"0.639500","Fc",,"0.766300","Fc",,"0.893200","Fc",,"0.815900","Fc",,"0.515700","Fc",,"0.741600","Fc",,"0.933900","Fc",,"0.997000","Fc",
"4","Algeria","3102","Nutrient nitrogen N (total)","5162","Agricultural Use in nutrients","3050","FAO TIER 1","kg of nutrients","9000000.000000","X",,"15000000.000000","X",,"18000000.000000","X",,"16000000.000000","X",,"13347000.000000","Qm",,"17150000.000000","Qm",,"14530000.000000","Qm",,"20000000.000000","Qm",,"29000000.000000","Qm",,"43000000.000000","Qm",,"68000000.000000","Qm",,"81000000.000000","Qm",,"76000000.000000","Qm",,"66000000.000000","Qm",,"40000000.000000","Qm",,"51000000.000000","Qm",,"52138000.000000","Qm",,"57616000.000000","Qm",,"60269000.000000","Qm",,"84000000.000000","X",,"57700000.000000","X",,"48738000.000000","Qm",,"59300000.000000","Qm",,"87724000.000000","Qm",,"98173000.000000","Qm",,"112680000.000000","Qm",,"80000000.000000","Qm",,"52600000.000000","Qm",,"46300000.000000","X",,"63000000.000000","X",,"41000000.000000","X",,"46700000.000000","X",,"73800000.000000","X",,"58200000.000000","X",,"18400000.000000","X",,"14000000.000000","X",,"36000000.000000","X",,"44000000.000000","X",,"47000000.000000","X",,"44300000.000000","X",,"45300000.000000","X",,"28036000.000000","Fb",,"17076000.000000","Fb",,"104717000.000000","Fb",,"4086000.000000","Fb",,"43847000.000000","Fb",,"36626000.000000","Fb",,"23102000.000000","Fb",,"37100000.000000","*",,"60100000.000000","*",,"56300000.000000","*",,"72600000.000000","*",,"64000000.000000","*",,"76500000.000000","*",,"74400000.000000","*",,"70200000.000000","*",,"70200000.000000","Fm",,"70200000.000000","Fm",,"70200000.000000","Fc",,"56372666.666700","Fc",,"76505761.904800","Fc",
"4","Algeria","3102","Nutrient nitrogen N (total)","516202","Nitrogen fertilizer content applied that leaches","3050","FAO TIER 1","kg of nutrients","2700000.000000","Fc",,"4500000.000000","Fc",,"5400000.000000","Fc",,"4800000.000000","Fc",,"4004100.000000","Fc",,"5145000.000000","Fc",,"4359000.000000","Fc",,"6000000.000000","Fc",,"8700000.000000","Fc",,"12900000.000000","Fc",,"20400000.000000","Fc",,"24300000.000000","Fc",,"22800000.000000","Fc",,"19800000.000000","Fc",,"12000000.000000","Fc",,"15300000.000000","Fc",,"15641400.000000","Fc",,"17284800.000000","Fc",,"18080700.000000","Fc",,"25200000.000000","Fc",,"17310000.000000","Fc",,"14621400.000000","Fc",,"17790000.000000","Fc",,"26317200.000000","Fc",,"29451900.000000","Fc",,"33804000.000000","Fc",,"24000000.000000","Fc",,"15780000.000000","Fc",,"13890000.000000","Fc",,"18900000.000000","Fc",,"12300000.000000","Fc",,"14010000.000000","Fc",,"22140000.000000","Fc",,"17460000.000000","Fc",,"5520000.000000","Fc",,"4200000.000000","Fc",,"10800000.000000","Fc",,"13200000.000000","Fc",,"14100000.000000","Fc",,"13290000.000000","Fc",,"13590000.000000","Fc",,"8410800.000000","Fc",,"5122800.000000","Fc",,"31415100.000000","Fc",,"1225800.000000","Fc",,"13154100.000000","Fc",,"10987800.000000","Fc",,"6930600.000000","Fc",,"11130000.000000","Fc",,"18030000.000000","Fc",,"16890000.000000","Fc",,"21780000.000000","Fc",,"19200000.000000","Fc",,"22950000.000000","Fc",,"22320000.000000","Fc",,"21060000.000000","Fc",,"21060000.000000","Fc",,"21060000.000000","Fc",,"21060000.000000","Fc",,"16911800.000000","Fc",,"22951728.571400","Fc",
"4","Algeria","3102","Nutrient nitrogen N (total)","516201","Nitrogen fertilizer content applied that volatilises","3050","FAO TIER 1","kg of nutrients","900000.000000","Fc",,"1500000.000000","Fc",,"1800000.000000","Fc",,"1600000.000000","Fc",,"1334700.000000","Fc",,"1715000.000000","Fc",,"1453000.000000","Fc",,"2000000.000000","Fc",,"2900000.000000","Fc",,"4300000.000000","Fc",,"6800000.000000","Fc",,"8100000.000000","Fc",,"7600000.000000","Fc",,"6600000.000000","Fc",,"4000000.000000","Fc",,"5100000.000000","Fc",,"5213800.000000","Fc",,"5761600.000000","Fc",,"6026900.000000","Fc",,"8400000.000000","Fc",,"5770000.000000","Fc",,"4873800.000000","Fc",,"5930000.000000","Fc",,"8772400.000000","Fc",,"9817300.000000","Fc",,"11268000.000000","Fc",,"8000000.000000","Fc",,"5260000.000000","Fc",,"4630000.000000","Fc",,"6300000.000000","Fc",,"4100000.000000","Fc",,"4670000.000000","Fc",,"7380000.000000","Fc",,"5820000.000000","Fc",,"1840000.000000","Fc",,"1400000.000000","Fc",,"3600000.000000","Fc",,"4400000.000000","Fc",,"4700000.000000","Fc",,"4430000.000000","Fc",,"4530000.000000","Fc",,"2803600.000000","Fc",,"1707600.000000","Fc",,"10471700.000000","Fc",,"408600.000000","Fc",,"4384700.000000","Fc",,"3662600.000000","Fc",,"2310200.000000","Fc",,"3710000.000000","Fc",,"6010000.000000","Fc",,"5630000.000000","Fc",,"7260000.000000","Fc",,"6400000.000000","Fc",,"7650000.000000","Fc",,"7440000.000000","Fc",,"7020000.000000","Fc",,"7020000.000000","Fc",,"7020000.000000","Fc",,"7020000.000000","Fc",,"5637266.666700","Fc",,"7650576.190500","Fc",
"4","Algeria","3102","Nutrient nitrogen N (total)","72343","Direct emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.141400","Fc",,"0.235700","Fc",,"0.282900","Fc",,"0.251400","Fc",,"0.209700","Fc",,"0.269500","Fc",,"0.228300","Fc",,"0.314300","Fc",,"0.455700","Fc",,"0.675700","Fc",,"1.068600","Fc",,"1.272900","Fc",,"1.194300","Fc",,"1.037100","Fc",,"0.628600","Fc",,"0.801400","Fc",,"0.819300","Fc",,"0.905400","Fc",,"0.947100","Fc",,"1.320000","Fc",,"0.906700","Fc",,"0.765900","Fc",,"0.931900","Fc",,"1.378500","Fc",,"1.542700","Fc",,"1.770700","Fc",,"1.257100","Fc",,"0.826600","Fc",,"0.727600","Fc",,"0.990000","Fc",,"0.644300","Fc",,"0.733900","Fc",,"1.159700","Fc",,"0.914600","Fc",,"0.289100","Fc",,"0.220000","Fc",,"0.565700","Fc",,"0.691400","Fc",,"0.738600","Fc",,"0.696100","Fc",,"0.711900","Fc",,"0.440600","Fc",,"0.268300","Fc",,"1.645600","Fc",,"0.064200","Fc",,"0.689000","Fc",,"0.575600","Fc",,"0.363000","Fc",,"0.583000","Fc",,"0.944400","Fc",,"0.884700","Fc",,"1.140900","Fc",,"1.005700","Fc",,"1.202100","Fc",,"1.169100","Fc",,"1.103100","Fc",,"1.103100","Fc",,"1.103100","Fc",,"1.103100","Fc",,"0.885900","Fc",,"1.202200","Fc",
"4","Algeria","3102","Nutrient nitrogen N (total)","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.031800","Fc",,"0.053000","Fc",,"0.063600","Fc",,"0.056600","Fc",,"0.047200","Fc",,"0.060600","Fc",,"0.051400","Fc",,"0.070700","Fc",,"0.102500","Fc",,"0.152000","Fc",,"0.240400","Fc",,"0.286400","Fc",,"0.268700","Fc",,"0.233400","Fc",,"0.141400","Fc",,"0.180300","Fc",,"0.184300","Fc",,"0.203700","Fc",,"0.213100","Fc",,"0.297000","Fc",,"0.204000","Fc",,"0.172300","Fc",,"0.209700","Fc",,"0.310200","Fc",,"0.347100","Fc",,"0.398400","Fc",,"0.282900","Fc",,"0.186000","Fc",,"0.163700","Fc",,"0.222700","Fc",,"0.145000","Fc",,"0.165100","Fc",,"0.260900","Fc",,"0.205800","Fc",,"0.065100","Fc",,"0.049500","Fc",,"0.127300","Fc",,"0.155600","Fc",,"0.166200","Fc",,"0.156600","Fc",,"0.160200","Fc",,"0.099100","Fc",,"0.060400","Fc",,"0.370200","Fc",,"0.014400","Fc",,"0.155000","Fc",,"0.129500","Fc",,"0.081700","Fc",,"0.131200","Fc",,"0.212500","Fc",,"0.199100","Fc",,"0.256700","Fc",,"0.226300","Fc",,"0.270500","Fc",,"0.263100","Fc",,"0.248200","Fc",,"0.248200","Fc",,"0.248200","Fc",,"0.248200","Fc",,"0.199300","Fc",,"0.270500","Fc",
"4","Algeria","3102","Nutrient nitrogen N (total)","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.014100","Fc",,"0.023600","Fc",,"0.028300","Fc",,"0.025100","Fc",,"0.021000","Fc",,"0.027000","Fc",,"0.022800","Fc",,"0.031400","Fc",,"0.045600","Fc",,"0.067600","Fc",,"0.106900","Fc",,"0.127300","Fc",,"0.119400","Fc",,"0.103700","Fc",,"0.062900","Fc",,"0.080100","Fc",,"0.081900","Fc",,"0.090500","Fc",,"0.094700","Fc",,"0.132000","Fc",,"0.090700","Fc",,"0.076600","Fc",,"0.093200","Fc",,"0.137900","Fc",,"0.154300","Fc",,"0.177100","Fc",,"0.125700","Fc",,"0.082700","Fc",,"0.072800","Fc",,"0.099000","Fc",,"0.064400","Fc",,"0.073400","Fc",,"0.116000","Fc",,"0.091500","Fc",,"0.028900","Fc",,"0.022000","Fc",,"0.056600","Fc",,"0.069100","Fc",,"0.073900","Fc",,"0.069600","Fc",,"0.071200","Fc",,"0.044100","Fc",,"0.026800","Fc",,"0.164600","Fc",,"0.006400","Fc",,"0.068900","Fc",,"0.057600","Fc",,"0.036300","Fc",,"0.058300","Fc",,"0.094400","Fc",,"0.088500","Fc",,"0.114100","Fc",,"0.100600","Fc",,"0.120200","Fc",,"0.116900","Fc",,"0.110300","Fc",,"0.110300","Fc",,"0.110300","Fc",,"0.110300","Fc",,"0.088600","Fc",,"0.120200","Fc",
"4","Algeria","3102","Nutrient nitrogen N (total)","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.046000","Fc",,"0.076600","Fc",,"0.091900","Fc",,"0.081700","Fc",,"0.068200","Fc",,"0.087600","Fc",,"0.074200","Fc",,"0.102100","Fc",,"0.148100","Fc",,"0.219600","Fc",,"0.347300","Fc",,"0.413700","Fc",,"0.388100","Fc",,"0.337100","Fc",,"0.204300","Fc",,"0.260500","Fc",,"0.266300","Fc",,"0.294300","Fc",,"0.307800","Fc",,"0.429000","Fc",,"0.294700","Fc",,"0.248900","Fc",,"0.302900","Fc",,"0.448000","Fc",,"0.501400","Fc",,"0.575500","Fc",,"0.408600","Fc",,"0.268600","Fc",,"0.236500","Fc",,"0.321800","Fc",,"0.209400","Fc",,"0.238500","Fc",,"0.376900","Fc",,"0.297200","Fc",,"0.094000","Fc",,"0.071500","Fc",,"0.183900","Fc",,"0.224700","Fc",,"0.240000","Fc",,"0.226200","Fc",,"0.231400","Fc",,"0.143200","Fc",,"0.087200","Fc",,"0.534800","Fc",,"0.020900","Fc",,"0.223900","Fc",,"0.187100","Fc",,"0.118000","Fc",,"0.189500","Fc",,"0.306900","Fc",,"0.287500","Fc",,"0.370800","Fc",,"0.326900","Fc",,"0.390700","Fc",,"0.380000","Fc",,"0.358500","Fc",,"0.358500","Fc",,"0.358500","Fc",,"0.358500","Fc",,"0.287900","Fc",,"0.390700","Fc",
"4","Algeria","3102","Nutrient nitrogen N (total)","7230","Emissions (N2O)","3050","FAO TIER 1","kilotonnes","0.187400","Fc",,"0.312300","Fc",,"0.374800","Fc",,"0.333100","Fc",,"0.277900","Fc",,"0.357100","Fc",,"0.302500","Fc",,"0.416400","Fc",,"0.603800","Fc",,"0.895300","Fc",,"1.415900","Fc",,"1.686500","Fc",,"1.582400","Fc",,"1.374200","Fc",,"0.832900","Fc",,"1.061900","Fc",,"1.085600","Fc",,"1.199600","Fc",,"1.254900","Fc",,"1.749000","Fc",,"1.201400","Fc",,"1.014800","Fc",,"1.234700","Fc",,"1.826500","Fc",,"2.044100","Fc",,"2.346200","Fc",,"1.665700","Fc",,"1.095200","Fc",,"0.964000","Fc",,"1.311700","Fc",,"0.853700","Fc",,"0.972400","Fc",,"1.536600","Fc",,"1.211800","Fc",,"0.383100","Fc",,"0.291500","Fc",,"0.749600","Fc",,"0.916100","Fc",,"0.978600","Fc",,"0.922400","Fc",,"0.943200","Fc",,"0.583700","Fc",,"0.355500","Fc",,"2.180400","Fc",,"0.085100","Fc",,"0.913000","Fc",,"0.762600","Fc",,"0.481000","Fc",,"0.772500","Fc",,"1.251400","Fc",,"1.172200","Fc",,"1.511600","Fc",,"1.332600","Fc",,"1.592800","Fc",,"1.549100","Fc",,"1.461700","Fc",,"1.461700","Fc",,"1.461700","Fc",,"1.461700","Fc",,"1.173800","Fc",,"1.593000","Fc",
"7","Angola","3102","Nutrient nitrogen N (total)","5162","Agricultural Use in nutrients","3050","FAO TIER 1","kg of nutrients","500000.000000","E",,"500000.000000","E",,"500000.000000","E",,"1000000.000000","E",,"2800000.000000","X",,"3600000.000000","X",,"5000000.000000","X",,"5000000.000000","X",,"5000000.000000","X",,"5500000.000000","X",,"11200000.000000","X",,"11200000.000000","X",,"9100000.000000","Qm",,"6500000.000000","Qm",,"2100000.000000","X",,"1000000.000000","X",,"13100000.000000","X",,"10000000.000000","X",,"9400000.000000","X",,"9200000.000000","X",,"4600000.000000","X",,"2800000.000000","X",,"3800000.000000","X",,"3715000.000000","Qm",,"12794000.000000","Qm",,"5000000.000000","X",,"4000000.000000","X",,"5221000.000000","Qm",,"9176000.000000","Qm",,"2500000.000000","X",,"2300000.000000","X",,"3100000.000000","X",,"2000000.000000","X",,"2000000.000000","X",,"2000000.000000","X",,"2000000.000000","X",,"2000000.000000","X",,"2300000.000000","X",,"2300000.000000","X",,"1400000.000000","X",,,,,"2757000.000000","Fb",,"1787000.000000","Fb",,"7187000.000000","Fb",,"3682000.000000","Fb",,"6641000.000000","Fb",,"5584000.000000","Fb",,"8172000.000000","Fb",,"10468000.000000","Fb",,"17369000.000000","Fb",,"16381000.000000","Fb",,"19423094.800000","Fb",,"20439573.500000","Fb",,"27612524.700000","Fb",,"25494277.000000","Fb",,"20776772.900000","Fb",,"26714794.400000","Fb",,"21942475.720000","Fb",,"23144681.006700","Fc",,"20148866.666700","Fc",,"42418666.666700","Fc",
"7","Angola","3102","Nutrient nitrogen N (total)","516202","Nitrogen fertilizer content applied that leaches","3050","FAO TIER 1","kg of nutrients","150000.000000","Fc",,"150000.000000","Fc",,"150000.000000","Fc",,"300000.000000","Fc",,"840000.000000","Fc",,"1080000.000000","Fc",,"1500000.000000","Fc",,"1500000.000000","Fc",,"1500000.000000","Fc",,"1650000.000000","Fc",,"3360000.000000","Fc",,"3360000.000000","Fc",,"2730000.000000","Fc",,"1950000.000000","Fc",,"630000.000000","Fc",,"300000.000000","Fc",,"3930000.000000","Fc",,"3000000.000000","Fc",,"2820000.000000","Fc",,"2760000.000000","Fc",,"1380000.000000","Fc",,"840000.000000","Fc",,"1140000.000000","Fc",,"1114500.000000","Fc",,"3838200.000000","Fc",,"1500000.000000","Fc",,"1200000.000000","Fc",,"1566300.000000","Fc",,"2752800.000000","Fc",,"750000.000000","Fc",,"690000.000000","Fc",,"930000.000000","Fc",,"600000.000000","Fc",,"600000.000000","Fc",,"600000.000000","Fc",,"600000.000000","Fc",,"600000.000000","Fc",,"690000.000000","Fc",,"690000.000000","Fc",,"420000.000000","Fc",,,,,"827100.000000","Fc",,"536100.000000","Fc",,"2156100.000000","Fc",,"1104600.000000","Fc",,"1992300.000000","Fc",,"1675200.000000","Fc",,"2451600.000000","Fc",,"3140400.000000","Fc",,"5210700.000000","Fc",,"4914300.000000","Fc",,"5826928.440000","Fc",,"6131872.050000","Fc",,"8283757.410000","Fc",,"7648283.100000","Fc",,"6233031.870000","Fc",,"8014438.320000","Fc",,"6582742.716000","Fc",,"6943404.302000","Fc",,"6044660.000000","Fc",,"12725600.000000","Fc",
